parent_lei,parent_name,child_lei,child_name,child_company_number,relationship_type,in_downloaded_corpus
529900VBK42Y5HHRMD23,"BlackRock, Inc.",549300JBLOS90W1SE311,BLACKROCK UK 4 LLP,OC371088,IS_DIRECTLY_CONSOLIDATED_BY,False
529900VBK42Y5HHRMD23,"BlackRock, Inc.",549300LM7VWDLE8S3N49,BLACKROCK ADVISORS (UK) LIMITED,00796793,IS_DIRECTLY_CONSOLIDATED_BY,False
529900VBK42Y5HHRMD23,"BlackRock, Inc.",549300O2OCIJU74PSB07,BLACKROCK ASSET MANAGEMENT UK LIMITED,02058176,IS_DIRECTLY_CONSOLIDATED_BY,False
529900VBK42Y5HHRMD23,"BlackRock, Inc.",549300RU9HL2YJ5LTJ28,BLACKROCK UK (DELTA) LP,LP017496,IS_DIRECTLY_CONSOLIDATED_BY,False
529900VBK42Y5HHRMD23,"BlackRock, Inc.",549300RZZ5LX35CTX678,BLACKROCK UK (SIGMA) LIMITED,10269600,IS_DIRECTLY_CONSOLIDATED_BY,False
529900VBK42Y5HHRMD23,"BlackRock, Inc.",549300UN77J1HP4TMS44,GROSVENOR ALTERNATE PARTNER LIMITED,02231072,IS_DIRECTLY_CONSOLIDATED_BY,False
529900VBK42Y5HHRMD23,"BlackRock, Inc.",549300VFKOP68G1VKJ56,GROSVENOR VENTURES LIMITED,02513741,IS_DIRECTLY_CONSOLIDATED_BY,False
529900VBK42Y5HHRMD23,"BlackRock, Inc.",549300XGPOF48GVY4D26,BLACKROCK FUND MANAGERS LIMITED,01102517,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,2138003BOKRBC51SNN50,DENTSU INTERNATIONAL TREASURY LIMITED,02103374,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,2138007F6ORTRXO4TU03,DENTSU INTERNATIONAL HOLDINGS LIMITED,03118854,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,2138008FAV4ZXL4NIC61,DENTSU INTERNATIONAL TRITON LIMITED,08319668,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,213800DA81E4G5WAB593,AMPLIFI GLOBAL LIMITED,08411447,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,213800G2528KT4CDYT79,DENTSU INTERNATIONAL GROUP PARTICIPATIONS LIMITED,06673979,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,213800H7RXA27W9Q8831,MERKLE MARKETING LIMITED,08528114,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,213800HEN558T136HV53,MERKLE UK ONE LIMITED,04238272,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,213800IFS84SSEXS7W87,DAVID WOOD & ASSOCIATES LIMITED,03160384,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,213800OA9IBN2PNROQ31,AEGIS MEDIA PACIFIC LTD,07093243,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,213800WKGHOBJU35JH41,DENTSU INTERNATIONAL GPS HOLDINGS LIMITED,06697731,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FERQ5LE3H7WJ58,DENTSU INTERNATIONAL LIMITED,213800Y5K5LI7TLZ1652,DENTSU UK LIMITED,01939690,IS_DIRECTLY_CONSOLIDATED_BY,False
549300J4U55H3WP1XT59,Bayer Aktiengesellschaft,529900AL10S5DQT15C15,BAYER PUBLIC LIMITED COMPANY,00935048,IS_DIRECTLY_CONSOLIDATED_BY,False
549300J4U55H3WP1XT59,Bayer Aktiengesellschaft,529900QNM3U4BRYKSF69,BAYER CROPSCIENCE LIMITED,00218826,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,5493009ZFZHEZMGG3K71,BE AEROSPACE THERMAL AND POWER MANAGEMENT HOLDINGS (UK) LIMITED,07471665,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,549300CXHMEWHN303U55,GOODRICH CONTROL SYSTEMS,04482312,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,549300J3OWVKY2NM3I24,B/E AEROSPACE (UK) LIMITED,03599118,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,549300JD8URVJOGQ0X28,ROCKWELL COLLINS UK LIMITED,00543016,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,549300RBUIYYZWWWSJ38,RAYTHEON MENA GROUP LIMITED,09964922,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,549300S3T0CV8CPSYD97,WESSEX ADVANCED SWITCHING PRODUCTS LIMITED,03846820,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,549300ZQTDPWQOBZTP61,SILVER AERO LIMITED,11854472,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,8945006NKQVDG4D11M93,LAHI UK II Limited,15191994,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,894500OLYE0BBZM9VV05,Pulse.Aero Limited,08251078,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,894500Q3JOAHB60B6273,LAHI UK Limited,15191919,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,894500Z24BNVP6BEYY63,Hamilton Sundstrand UK Holdings Limited,04108931,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,894500Z29V7NC5NAMI46,Crompton Holdings Limited,04079172,IS_DIRECTLY_CONSOLIDATED_BY,False
I07WOS4YJ0N7YRFE7309,RTX CORPORATION,KZSJNRMICBYSJV5SPE53,RAYTHEON SYSTEMS LIMITED,00406809,IS_DIRECTLY_CONSOLIDATED_BY,False
529900S21EQ1BO4ESM68,TotalEnergies SE,5299009K13VHVM451M53,TOTALENERGIES UK FINANCE LIMITED,03988955,IS_DIRECTLY_CONSOLIDATED_BY,False
529900S21EQ1BO4ESM68,TotalEnergies SE,5299009QIZD6FPDNSN53,NEO NEXT+ ENERGY E&P UK LIMITED,00811900,IS_DIRECTLY_CONSOLIDATED_BY,False
529900S21EQ1BO4ESM68,TotalEnergies SE,529900KPRFJFA7KLU983,ELF EXPLORATION UK LIMITED,00810743,IS_DIRECTLY_CONSOLIDATED_BY,False
529900S21EQ1BO4ESM68,TotalEnergies SE,529900MCWJAXTYV7OY32,TOTALENERGIES RENEWABLES UK LIMITED,02466611,IS_DIRECTLY_CONSOLIDATED_BY,False
529900S21EQ1BO4ESM68,TotalEnergies SE,529900MGIDKWLPNCSA72,E. F. OIL AND GAS LIMITED,03430228,IS_DIRECTLY_CONSOLIDATED_BY,False
529900S21EQ1BO4ESM68,TotalEnergies SE,529900PUDAQOD983V650,ELF PETROLEUM UK LIMITED,01290174,IS_DIRECTLY_CONSOLIDATED_BY,False
529900S21EQ1BO4ESM68,TotalEnergies SE,529900ZN1BZ1L3PJZ803,TOTALENERGIES MARKETING UK LIMITED,00553535,IS_DIRECTLY_CONSOLIDATED_BY,False
529900S21EQ1BO4ESM68,TotalEnergies SE,549300KCO24ZX5TKY880,TOTALENERGIES GAS & POWER LIMITED,02172239,IS_DIRECTLY_CONSOLIDATED_BY,False
9695005MSX1OYEMGDF46,BPCE,213800FGXSTSQ16Z2F75,MIROVA UK LIMITED,07740692,IS_DIRECTLY_CONSOLIDATED_BY,False
9695005MSX1OYEMGDF46,BPCE,213800IYVZHUS1PIG990,AEW UK INVESTMENT MANAGEMENT LLP,OC367686,IS_DIRECTLY_CONSOLIDATED_BY,False
9695005MSX1OYEMGDF46,BPCE,549300QAVOZFRDBIYO34,BPCE EQUIPMENT SOLUTIONS UK LIMITED,03596854,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138001ZOXFC79PEZS19,PEARL TRUSTEES LIMITED,02665203,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138002124DJU5NAJB47,PEARL GROUP HOLDINGS (NO. 2) LIMITED,05282342,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800288SWHO9SYPM36,G FINANCIAL SERVICES LIMITED,01035097,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138002CJZVH844BO431,PG DORMANT (NO 4) LIMITED,01565099,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,21380039WGL689JN6E44,PHOENIX ER3 LIMITED,10844152,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138003N16KHLOXD3D04,PHOENIX SPV2 LIMITED,11418573,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138003PPIEA27377A59,SUNLIFE LIMITED,05460862,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138003URY7NYBK77767,G TRUSTEES LTD,02030135,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138005CNV9TY74WAR28,PHOENIX GROUP MANAGEMENT SERVICES LIMITED,03588063,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138005INFYUNFGXD528,PEARL LIFE HOLDINGS LIMITED,04560778,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138005IQK4DZ2N8UH82,PEARL GROUP SECRETARIAT SERVICES LIMITED,03588041,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138005P7ZYYWWBCRY26,PHOENIX SCP PENSIONS TRUSTEES LIMITED,02404622,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,21380065SBT1KWR9GL23,NATIONAL PROVIDENT INSTITUTION,ZC000065,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,21380067P35533CPS717,PEARL ASSURANCE GROUP HOLDINGS LIMITED,03245996,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800696N9OI66X5I18,THE LONDON LIFE ASSOCIATION LIMITED,00041503,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138006AVN3BGVP6FN70,ABBEY LIFE TRUST SECURITIES LIMITED,00843568,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138006XCBKUGVOLOT84,REASSURE TRUSTEES LIMITED,01767383,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138007DV547Q2B7MR04,PHOENIX ER1 LIMITED,10196658,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,21380089ZAQLRGSTXL02,STANDARD LIFE GROUP LIMITED,05447500,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138008TTY2T2R99JH73,PHOENIX ER5 LIMITED,11720413,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138008XWGP2LK6Z9532,REASSURE PENSION TRUSTEES LIMITED,01800078,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138009129G12OFZWC28,NP LIFE HOLDINGS LIMITED,03725026,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138009BU7B91VZP2M65,PHOENIX GROUP MANAGEMENT LTD,04002195,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138009GKYVM1UUHJA96,PHOENIX ER6 LIMITED,12139423,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138009JDIENFDLD9M78,NAMULAS PENSION TRUSTEES LIMITED,00980864,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138009PGTUXA25AU785,PHOENIX LIFE HOLDINGS LIMITED,06977344,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,2138009SCXYSOTLSXH75,NM LIFE TRUSTEES LIMITED,01860464,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800C2PGN9I9C33L82,CENTURY TRUSTEE SERVICES LIMITED,01905318,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800COYKUWIUR3SG48,PHOENIX SPV1 LIMITED,11418551,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800CPL9WKRMHYQN02,THE PEARL MARTINEAU LIMITED PARTNERSHIP,LP006988,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800CZWH4VG2X7HP11,PA (GI) LIMITED,00071805,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800DJMETF2ALADE56,PHOENIX & LONDON ASSURANCE LIMITED,00894616,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800EEKY3ZQDUYKV60,PEARL MP BIRMINGHAM LIMITED,04002164,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800F4I4AWU6NBME19,CITYFOURINC,03871807,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800F8BC7QS1SGPG53,PHOENIX LIFE LIMITED,01016269,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800F9J1GCM4FMTU87,PEARL CUSTOMER CARE LIMITED,03947540,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800GXSEN5TJWQMI72,PGS 2 LIMITED,03725038,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800GYRULRXGODMH68,REASSURE UK LIFE ASSURANCE COMPANY LIMITED,00676139,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800H867B9CB2RM694,LONDON LIFE TRUSTEES LIMITED,00934044,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800IHCXV68Y68RU96,PHOENIX WEALTH TRUSTEE SERVICES LIMITED,02155360,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800ILIUK3NF5H7465,PHOENIX ER4 LIMITED,11121610,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800J8J5RG7CXMLT47,BRITANNIC GROUP SERVICES LIMITED,02090476,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800JSKEG8KHZF9G80,BL TELFORD LIMITED,00151731,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800JTP4IW1CLE8Q08,PHOENIX PENSIONS TRUSTEE SERVICES LIMITED,01967589,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800JU1AQEHLXNFB22,PHOENIX SL DIRECT LIMITED,00586343,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800KR6QUMTDIX5H91,PEARL GROUP SERVICES LIMITED,05549998,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800KSY8FMU99DE175,PHOENIX PENSION SCHEME (TRUSTEES) LIMITED,01912908,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800L9MD2TYUF2M658,G ASSURANCE & PENSION SERVICES LTD,02150733,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800LHZHSXHFZ59970,PHOENIX LIFE ASSURANCE LIMITED,00001419,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800LJMZ4QEJ8AUV97,PHOENIX ULA LIMITED,00928046,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800LU36TP1TUUMI19,G LIFE H LIMITED,00960516,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800MQMHVIR9ZA1Y57,STANDARD LIFE LIMITED,01179800,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800MTFCWA4G695463,NM PENSIONS LIMITED,04240147,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800N5TUHIA7XVOB84,PHOENIX SPV4 LIMITED,11418621,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800NDZUFCLVRMYQ89,PHOENIX GROUP HOLDINGS LIMITED,10691596,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800NG1JUVIV3DGS16,PHOENIX SPV3 LIMITED,11418612,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800O1YBZJ7WJK2567,SL LIVERPOOL LIMITED,02529609,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800OCFONM4ZNJBB35,BRITANNIC MONEY INVESTMENT SERVICES LIMITED,02171236,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800PO6LOTMSXHAP71,PEARL GROUP HOLDINGS (NO. 1) LIMITED,03524909,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800PSSLEQR5IDJ351,PHOENIX WEALTH SERVICES LIMITED,02238458,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800Q3CZMOFF9OE643,NPI (WESTGATE) LIMITED,03939272,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800QSPR2LRLU34T67,ABBEY LIFE TRUSTEE SERVICES LIMITED,01451364,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800R8PJ9EPBQLWP58,THE PEARL MARTINEAU GALLERIES LIMITED PARTNERSHIP,LP006989,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800RGEZJWU7O2EQ55,PG DORMANT (NO 6) LIMITED,00165018,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800RKSNN1SLFPXO64,ERIP LIMITED PARTNERSHIP,LP012555,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800RUJKNJ1A9ZX173,STANDARD LIFE FUND MANAGERS LIMITED,03588031,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800S88OB7OOLWB337,BRITANNIC FINANCE LIMITED,03588089,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800SHU5OGZS6PJZ19,PEARL (COVENT GARDEN) LIMITED,04152541,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800UL2ISGIL5ZYH43,PEARL (MOOR HOUSE) LIMITED,04209012,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800URB5NH1X13VR38,REASSURE LIFE PENSION TRUSTEES LIMITED,01538109,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800V2138XI4IYEZ47,REASSURE UK SERVICES LIMITED,07860886,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800V8BBPFHQH81386,PEARL RLG LIMITED,04560770,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800XBTJGEIJPJIT08,PHOENIX ER2 LIMITED,10196579,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800XE3S51YKKDFC05,PHOENIX WEALTH HOLDINGS LIMITED,03223752,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800Y7LOTDOSDNEL59,PHOENIX ADVISERS LIMITED,04339390,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800YA6KBR5F6X5773,PHOENIX AW LIMITED,01225468,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800YBYX8PMP3QQM09,PG DORMANT (NO 5) LIMITED,01621367,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800YSR6GTJ8MVUS19,IMPALA HOLDINGS LIMITED,06306909,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800YXNP7NQGER8E10,PHOENIX CUSTOMER CARE LIMITED,03315193,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800ZFL26XQ7UIFU39,GRESHAM LIFE ASSURANCE SOCIETY LIMITED(THE),00039345,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,213800ZILLOABHU4ZT66,SCOTTISH MUTUAL ASSURANCE LIMITED,SC133846,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,5493004S4OGUNITLEY46,ERIP GENERAL PARTNER LIMITED,06416546,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,5493005FMXD1DF7H5U38,ABBEY LIFE ASSURANCE COMPANY LIMITED,00710383,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,5493005LF51QP7R4SS09,REASSURE LIFE LIMITED,01363932,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,549300890XJXTPM3FM60,REASSURE GROUP LIMITED,11597179,IS_DIRECTLY_CONSOLIDATED_BY,False
2138001P49OLAEU33T68,STANDARD LIFE PLC,BQYCTFWOEM1JRDE6F109,REASSURE LIMITED,00754167,IS_DIRECTLY_CONSOLIDATED_BY,False
L3I9ZG2KFGXZ61BMYR72,THE BANK OF NOVA SCOTIA,5G6NVP4WADOI32VUUB17,SCOTIABANK EUROPE LIMITED,00817692,IS_DIRECTLY_CONSOLIDATED_BY,False
529900NNUPAGGOMPXZ31,VOLKSWAGEN AKTIENGESELLSCHAFT,529900RKV8QCFPSFUR46,VOLKSWAGEN FINANCIAL SERVICES (UK) LIMITED,02835230,IS_DIRECTLY_CONSOLIDATED_BY,False
529900NNUPAGGOMPXZ31,VOLKSWAGEN AKTIENGESELLSCHAFT,529900WYQD7NVHT77J02,EVERLLENCE UK LIMITED,00759517,IS_DIRECTLY_CONSOLIDATED_BY,False
529900NNUPAGGOMPXZ31,VOLKSWAGEN AKTIENGESELLSCHAFT,529900XV3G9LB0F1P877,BENTLEY MOTORS LIMITED,00992897,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,21380019EAD6N1LBHW48,LDC X LP,LP021583,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138001C4C9LQ4TDCK58,PRESTBURY 1 LIMITED PARTNERSHIP,LP011435,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138001KD31PXIQAC308,UBERIOR INFRASTRUCTURE INVESTMENTS (NO2) LIMITED,03743500,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138002EMG9DRRXUXS82,LDC (MANAGERS) LIMITED,02495714,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,21380044FC9WSFEAIV26,HOUSING GROWTH PARTNERSHIP II GP LLP,OC435445,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138004UYFT5O8NRMX98,HBOS FINANCIAL SERVICES LIMITED,03322151,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138005ASNB8XE2FYS15,LBG EQUITY INVESTMENTS LIMITED,02412574,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138005MBPD189RF9P42,HALIFAX FINANCIAL SERVICES LIMITED,02045934,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138005YIA4G95CSZM46,LLOYDS WEALTH MANAGEMENT (ACD) LIMITED,11722973,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,21380068U4D4AXRAVR55,LLOYDS BANK GENERAL INSURANCE HOLDINGS LIMITED,01628564,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,2138006AZECFVF4BN875,LLOYDS DEVELOPMENT CAPITAL (HOLDINGS) LIMITED,01107542,IS_DIRECTLY_CONSOLIDATED_BY,False
